name,current_day,middle_eastern,african,american,mexican,latin_american,italian,chinese,japanese,southern_central_asian,french,eastern_europe,central_europe,caribbean,mediterranean,indian,spanish,kosher,gluten_free,wheelchair,vegan,vegetarian,pescatarian,keto,soy,dog,covid,occasion,num_people,meal,oneDollar,twoDollar,threeDollar,fourDollar,rest_id,going
Z G.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,0,0,1,0,PUPMoUeO7vyy75cxZmz8pw,1
Eura A.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,PUPMoUeO7vyy75cxZmz8pw,1
Mariel B.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,0,0,1,0,PUPMoUeO7vyy75cxZmz8pw,1
Gregg M.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,6.0,dinner,0,0,1,0,PUPMoUeO7vyy75cxZmz8pw,1
Lydia H.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,PUPMoUeO7vyy75cxZmz8pw,1
Amanda E.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,PUPMoUeO7vyy75cxZmz8pw,1
Jeremy C.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,PUPMoUeO7vyy75cxZmz8pw,1
Beth C.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Melanee D.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Aurore A.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Shaopei Z.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Ackfoodies ..,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Zach H.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Crystal C.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Jackson C.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Eva T.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Mandeep S.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Hannah T.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Mark O.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Nishika R.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Basia S.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Keo C.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,6.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Alie R.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Elisabeth G.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,4.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Catalina G.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,0
Mallika S.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,10.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Rachael D.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Kate D.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,7.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Shelly K.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Vanessa J.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Jill G.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Erick W.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,friends,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Ruoye Ricco D.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Jourdi I.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,4.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Payal S.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,lunch,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Elaine W.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,7.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Beth G.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Faisal A.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,8.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Jamilah F.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,10.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Camilla O.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,friends,3.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Émile F.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,7.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
J-me H.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,lunch,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
F E.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,8.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Chase C.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Steph B.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Yesmeen E.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Holly H.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Akshay K.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,,,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Chinwe J.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Maxx M.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Ramya R.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Ajay K.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,friends,3.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Kirtana S.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Paul W.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
joe w.,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,friends,6.0,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Nadia P.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Laura F.,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
World T.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,friends,8.0,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Piya S.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Jesilyn G.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Katarina H.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Jacqui K.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Nitasha K.,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Megha M.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Faraazuddin M.,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
A. S.,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,breakfast,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
dartise j.,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Faye H.,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,Kum_yBojFgplX6U68iUR4g,1
Lakeisha M.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Breckyn R.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Ana K.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,lunch,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Beezedogg T.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Mercedes D.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Vanessa F.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Gui G.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Holly P.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,clients,5.0,lunch,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Jordan W.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
JUSTINE M.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Dan G.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Caroline A.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Tae K.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,solo,1.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Mackenzie H.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,6.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Eveleen S.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Satia L.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,7.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Prasad P.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,8.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Dare S.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,7.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Anisha M.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,friends,3.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Charlie R.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Brie T.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,3.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Kristi H.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,friends,6.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Maddy V.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Carisa M.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Mary Grace C.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Deirdre W.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,friends,6.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Tony F.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Zainab M.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Brwnd B.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Reel M.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,6.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Daria S.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,7.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Racquelle W.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,6.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Trendy D.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Nikhita J.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Tiffany Y.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Suchi T.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,family,9.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Becca R.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Whitney G.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,friends,3.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Janice J.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Keith N.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Dana C.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,5.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Johanna B.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,family,4.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Kristen L.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,4.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Leah F.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Nick Y.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Cara Y.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,10.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Connor M.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Nicole I.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,6.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Maria I.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,6.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Mariah D.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Faraz A.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,7.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Meka D.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,10.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Melanie G.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,9.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Michelle K.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Alicia T.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Margie A.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Halide T.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Mindy L.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Danny O.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Bailey P.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Joyce D.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
CL H.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Danalie R.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
